26.5,female,neutral,1512751198,1473,1,1
25.3,male,neutral,1512834217,5176,1,1
37.1,male,neutral,1512738527,5983,1,1
29.4,female,neutral,1512773976,9240,2,1
10.7,male,neutral,1512784506,3781,2,1
26.0,male,neutral,1512763702,4059,1,1
46.1,male,happiness,1512771089,9,1,1
52.9,female,happiness,1512807093,8907,1,1
15.0,female,surprise,1512783167,7323,1,2
24.3,male,neutral,1512795659,7856,1,1
10.4,female,happiness,1512760538,7094,1,1
21.8,male,neutral,1512776969,2728,2,2
5.9,female,neutral,1512761650,6,1,1
10.8,male,neutral,1512827016,5,1,1
20.1,female,happiness,1512836285,7377,1,1
15.6,male,neutral,1512753884,3507,1,1
29.7,male,happiness,1512803383,6804,1,1
31.9,male,neutral,1512755585,4367,2,1
21.5,female,happiness,1512805863,7814,1,1
2.7,male,neutral,1512797243,2326,1,2
11.9,female,neutral,1512828276,11840,1,1
33.3,female,neutral,1512812435,7,1,1
24.8,male,happiness,1512810484,13558,2,1
11.8,female,neutral,1512824194,2136,1,1
32.0,female,neutral,1512781629,6224,2,1
23.8,female,neutral,1512761058,911,1,2
17.5,male,neutral,1512781035,6686,2,1
47.0,male,neutral,1512840518,8660,1,1
35.4,male,neutral,1512746400,1998,1,1
12.3,female,neutral,1512841195,6797,1,1
23.9,female,happiness,1512839054,1539,1,1
30.8,female,neutral,1512750084,5114,1,1
9.7,male,neutral,1512775890,3344,1,1
48.3,male,neutral,1512821084,11998,1,2
47.4,female,neutral,1512797307,4706,2,1
14.9,male,neutral,1512791109,827,2,1
14.8,male,happiness,1512838607,6606,1,1
36.0,male,neutral,1512781660,8196,1,1
28.8,female,neutral,1512796096,5507,1,1
41.3,male,neutral,1512750489,4548,1,1
27.0,male,neutral,1512743174,6872,1,2
28.7,male,neutral,1512739705,1864,2,1
14.7,male,neutral,1512766656,17164,1,1
11.2,female,neutral,1512841550,167,2,1
15.8,female,happiness,1512741882,8732,1,1
22.1,female,neutral,1512746377,10540,1,1
10.3,female,happiness,1512832846,1159,1,2
15.4,male,neutral,1512742856,8,2,2
16.0,male,neutral,1512736081,3178,1,1
26.4,female,neutral,1512797236,2912,1,1
12.6,male,neutral,1512784037,2808,1,1
19.2,female,neutral,1512800243,7603,2,1
33.8,male,neutral,1512747938,8146,2,1
41.6,female,neutral,1512771741,4904,1,1
42.5,male,neutral,1512774192,3881,1,1
27.7,male,neutral,1512826869,4190,1,1
42.4,female,neutral,1512808801,2316,2,1
26.2,male,neutral,1512760862,7701,2,1
12.1,male,happiness,1512815220,8526,2,1
46.7,male,neutral,1512830489,4075,1,1
35.6,male,neutral,1512813480,7483,1,1
8.4,female,happiness,1512767804,2276,1,1
39.7,female,neutral,1512813144,3360,1,1
42.7,female,neutral,1512741865,3867,1,1
14.0,male,neutral,1512765374,2739,1,1
37.2,female,neutral,1512839826,7378,1,1
12.1,female,surprise,1512766002,14855,1,2
33.8,male,neutral,1512816726,6,1,1
14.6,male,neutral,1512842100,1927,1,1
20.4,female,happiness,1512737671,3868,1,1
25.0,female,neutral,1512835291,8679,2,1
16.4,female,neutral,1512734637,11419,1,1
17.3,female,happiness,1512759393,10,1,1
19.5,male,neutral,1512782357,7,1,1
19.2,female,happiness,1512798679,4096,1,1
13.1,male,neutral,1512810133,2774,1,1
21.4,male,happiness,1512773263,10235,1,1
31.0,male,neutral,1512830160,1955,1,1
13.6,male,neutral,1512780269,10217,1,1
29.2,female,neutral,1512744090,6839,1,1
50.0,female,happiness,1512803827,8810,1,1
21.1,male,neutral,1512821190,8937,1,1
18.2,male,neutral,1512821254,2564,1,1
19.6,female,neutral,1512821319,9,1,2
31.3,female,neutral,1512826451,8452,1,1
20.3,female,neutral,1512828851,10409,1,2
11.2,male,neutral,1512830357,4203,1,1
36.8,female,happiness,1512830518,6770,2,1
27.6,male,neutral,1512831668,270,1,1
23.5,female,neutral,1512831716,3126,1,1
28.1,female,happiness,1512831788,13679,2,1
28.5,male,neutral,1512832849,1741,1,1
18.2,male,surprise,1512833043,636,2,1
18.5,female,neutral,1512833957,622,2,1
37.2,male,happiness,1512837444,17245,1,1
25.6,male,neutral,1512837452,6189,1,2
37.7,female,neutral,1512838406,8922,1,1
13.8,female,neutral,1512839119,3341,2,1
10.1,female,neutral,1512842621,5,1,1
27.2,female,neutral,1512843474,25,2,1
11.5,male,happiness,1512844695,7685,1,1
11.9,male,neutral,1512846070,9,1,1
26.2,male,surprise,1512846131,7363,1,1
5.8,male,neutral,1512846494,6928,1,1
40.7,male,neutral,1512847257,6546,1,1
19.2,female,happiness,1512847554,1212,1,1
42.6,female,neutral,1512847555,11718,1,1
39.6,female,neutral,1512850516,7550,2,1
12.8,male,neutral,1512851184,7,2,1
38.5,female,neutral,1512851359,2128,1,1
16.1,female,neutral,1512852177,5123,1,1
43.1,male,happiness,1512852950,4301,1,1
15.3,male,neutral,1512853958,4163,1,1
16.3,female,neutral,1512856360,11365,2,1
35.6,male,neutral,1512856463,1451,1,1
28.7,female,neutral,1512856853,9989,1,1
7.0,female,neutral,1512859252,8,1,1
16.7,female,neutral,1512860346,13054,1,1
27.0,female,neutral,1512860790,2661,1,1
12.4,male,neutral,1512861782,6,1,1
23.2,male,neutral,1512861929,2178,1,1
27.5,male,neutral,1512862110,9903,1,1
16.4,female,neutral,1512862422,2258,1,1
23.7,female,neutral,1512863617,4970,1,1
43.8,male,neutral,1512866235,6329,1,1
35.9,female,neutral,1512866875,1590,1,1
11.2,male,neutral,1512867493,7639,2,2
37.4,female,happiness,1512867581,6242,1,1
21.6,male,neutral,1512867921,40,1,1
16.7,female,neutral,1512868744,6,1,1
27.6,female,neutral,1512869637,9491,1,1
17.7,male,neutral,1512870088,1061,1,1
25.2,male,neutral,1512870660,1818,1,1
19.0,female,neutral,1512871382,5,1,1
12.2,male,neutral,1512871660,10,1,1
34.0,female,neutral,1512871786,2559,1,1
32.9,male,neutral,1512872834,4025,1,1
29.4,female,neutral,1512872911,7453,1,1
53.8,male,neutral,1512873549,7574,1,1
42.7,male,happiness,1512874906,10024,1,1
19.2,male,neutral,1512875346,2154,1,1
18.0,male,neutral,1512875806,4391,1,1
14.0,female,neutral,1512876070,10,1,1
18.6,female,sadness,1512877223,9178,1,2
17.2,female,happiness,1512877826,7420,2,2
23.5,female,neutral,1512877970,6953,1,1
30.4,male,neutral,1512878298,2869,1,1
21.4,male,happiness,1512879442,1224,1,1
30.9,male,neutral,1512879728,5092,2,1
22.9,male,neutral,1512881293,5779,1,2
42.8,female,happiness,1512881593,4849,1,1
22.8,male,neutral,1512881628,11383,1,1
16.0,female,neutral,1512882211,4891,1,2
23.5,male,neutral,1512882968,10050,1,2
18.0,female,neutral,1512883260,8,1,1
19.4,male,neutral,1512884892,611,2,1
45.6,male,neutral,1512885346,6730,1,1
16.9,male,neutral,1512885678,7233,2,1
26.0,female,neutral,1512887457,8661,1,1
18.3,male,neutral,1512888331,4413,2,1
18.0,male,neutral,1512888435,2703,1,1
45.7,male,neutral,1512888807,950,2,1
30.8,male,neutral,1512889429,5822,1,1
28.9,female,neutral,1512890968,16584,1,1
10.6,female,neutral,1512891094,7543,2,2
23.9,female,neutral,1512892197,11927,1,1
12.8,male,happiness,1512892463,3480,2,1
39.6,female,neutral,1512892750,9713,1,1
44.4,female,neutral,1512893121,6250,1,1
35.5,female,neutral,1512893710,8432,1,1
29.0,female,neutral,1512894887,7662,1,1
13.6,male,neutral,1512898142,4457,1,1
36.2,female,neutral,1512898628,9362,1,1
37.7,male,happiness,1512899833,4137,1,1
12.5,female,happiness,1512900794,4278,1,2
41.0,female,neutral,1512901005,7927,1,1
18.2,male,happiness,1512901164,4154,1,1
11.3,male,happiness,1512901564,195,2,1
7.3,male,neutral,1512902944,4849,1,1
26.6,female,sadness,1512903939,10180,1,1
13.0,male,happiness,1512904461,10,1,1
20.9,male,neutral,1512905061,10737,1,1
31.3,male,neutral,1512905126,8920,1,1
19.2,female,happiness,1512907487,870,1,1
19.6,male,neutral,1512907999,15586,1,1
19.7,female,happiness,1512909809,6220,2,1
39.5,male,neutral,1512910332,8699,1,1
17.0,female,neutral,1512910577,1512,1,2
40.6,male,happiness,1512911252,6522,1,1
20.0,female,neutral,1512915180,3468,1,1
23.0,male,neutral,1512915256,8758,1,2
32.0,female,neutral,1512915465,7161,1,1
17.8,female,neutral,1512915515,5930,1,2
27.6,male,neutral,1512916021,10710,2,2
46.9,male,happiness,1512916057,5926,1,1
25.3,female,neutral,1512916977,3710,1,1
31.3,female,neutral,1512917216,8485,1,1
19.1,female,surprise,1512917676,1529,1,1
15.6,male,neutral,1512919487,11501,1,1
28.1,male,neutral,1512920238,8,1,1
4.0,male,happiness,1512920692,7790,2,1
16.7,male,neutral,1512922697,4241,1,1
35.0,male,neutral,1512923275,4267,1,1
38.8,female,neutral,1512923302,2399,2,2
41.6,female,neutral,1512924402,1804,1,2
20.8,male,neutral,1512925860,5,1,1
12.3,female,neutral,1512926930,4318,1,1
,,,,,,
